source_audio,relative_audio,status,error,duration_ms,frame_count,segment_count,voiced_frame_count,voiced_frame_ratio,dominant_frame_label,dominant_segment_label,subharmonics_candidate_count,sidebands_candidate_count,chaos_candidate_count,frequency_jump_candidate_count,mean_ampl,mean_pitch_voiced,mean_amEnvDep,mean_amMsPurity,mean_HNR,mean_roughness,mean_entropy,mean_subDep,median_ampl,median_pitch_voiced,median_amEnvDep,median_amMsPurity,median_HNR,median_roughness,median_entropy,median_subDep,frame_none_count,frame_none_ratio,segment_none_count,frame_unvoiced_count,frame_unvoiced_ratio,segment_unvoiced_count,frame_subharmonics_count,frame_subharmonics_ratio,segment_subharmonics_count,frame_sidebands_count,frame_sidebands_ratio,segment_sidebands_count,frame_chaos_count,frame_chaos_ratio,segment_chaos_count,frame_frequency_jump_count,frame_frequency_jump_ratio,segment_frequency_jump_count
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/575.wav,audios-1-14/id0002/575.wav,ok,,3375.0,135,29,99,0.7333333333333333,None,Sidebands,10,72,0,0,0.02914764947896215,171.66981375535624,0.20281019138102005,,14.505261240437852,13.0268690696418,0.28064981698803276,0.04279382388567026,0.0247662892355348,172.001953779852,0.194664050371457,,14.71598171528915,13.0268690696418,0.231935576662312,0.0137073636524999,56,0.4148148148148148,7,36,0.26666666666666666,7,10,0.07407407407407407,5,33,0.24444444444444444,10,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/580.wav,audios-1-14/id0002/580.wav,ok,,3475.0,139,40,92,0.6618705035971223,None,Sidebands,9,64,0,1,0.029822299718706743,174.43423392991127,0.18871050380115786,,13.096995493357383,14.2968855778925,0.3093650859410445,0.04083738777978523,0.0267817470506503,166.7781880550715,0.167761892676733,,12.3493352221997,14.2968855778925,0.240002239517281,0.01983982091423345,54,0.38848920863309355,9,47,0.3381294964028777,8,9,0.06474820143884892,9,29,0.20863309352517986,14,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/578.wav,audios-1-14/id0002/578.wav,ok,,3600.0,144,40,93,0.6458333333333334,Unvoiced,Subharmonics,13,82,0,0,0.028189579723544283,167.2254712424882,0.21214398536198048,,12.201413517437912,14.419835924709,0.3334611452023657,0.05030925106917625,0.021828510971428197,165.267770953489,0.1919615176978125,,11.957371295523199,14.419835924709,0.26312784962602553,0.0242273374399537,49,0.3402777777777778,8,51,0.3541666666666667,6,13,0.09027777777777778,13,31,0.2152777777777778,13,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/577.wav,audios-1-14/id0002/577.wav,ok,,3175.0,127,30,91,0.7165354330708661,None,None,8,61,0,0,0.029590751529196383,203.3636901588036,0.21267491406707859,,11.989893245583403,14.4119876814995,0.33980889337883513,0.05045165603604376,0.0301272659593285,171.319795275369,0.170982489119806,,12.4696807582085,14.4119876814995,0.263409185126325,0.0258246822692407,53,0.41732283464566927,9,36,0.28346456692913385,6,8,0.06299212598425197,7,30,0.23622047244094488,8,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/586.wav,audios-1-14/id0002/586.wav,ok,,3025.0,121,31,85,0.7024793388429752,None,None,11,51,0,0,0.02911211032784545,201.26891041432026,0.18371857706073272,,12.310124878648327,14.0303348007005,0.3244193252370401,0.042695608034677285,0.0246665120907537,168.915647580949,0.161332095356814,,11.7792836407566,14.0303348007005,0.252866999537972,0.0147051486529201,46,0.38016528925619836,9,36,0.2975206611570248,7,11,0.09090909090909091,7,28,0.23140495867768596,8,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/572.wav,audios-1-14/id0002/572.wav,ok,,4800.0,192,44,116,0.6041666666666666,Unvoiced,Sidebands,11,95,0,0,0.029877790705386823,172.51915730138896,0.18744066189722922,,14.405201370818817,14.5846214014791,0.3551437563420956,0.03787818781245598,0.02842294456743845,167.9176160942655,0.1729882751332225,,14.4417867609666,14.5846214014791,0.27309959592876953,0.01937682682776555,70,0.3645833333333333,8,76,0.3958333333333333,12,11,0.057291666666666664,10,35,0.18229166666666666,14,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/57.wav,audios-1-14/id0002/57.wav,ok,,4600.0,184,37,127,0.6902173913043478,Sidebands,Unvoiced,6,101,0,0,0.029795120132683463,159.75380489884657,0.2463800093882787,-45.6348551939567,13.175919511587116,13.907698120262898,0.2644753333405343,0.027397468985173663,0.02623459255226735,158.666604749221,0.2026070553228365,-45.6348551939567,13.53893738774695,13.9076981202629,0.203794502896549,0.00684071810708059,53,0.28804347826086957,9,57,0.30978260869565216,12,6,0.03260869565217391,6,68,0.3695652173913043,10,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/587.wav,audios-1-14/id0002/587.wav,ok,,2775.0,111,32,71,0.6396396396396397,Unvoiced,Subharmonics,13,50,0,0,0.028838038848833052,181.00890891318718,0.18879333667362674,,13.041317886984867,14.3856375312043,0.29386344408249737,0.056954242970882994,0.0239430981077368,176.960918838505,0.162993925061597,,12.9872392857145,14.3856375312043,0.225942901983778,0.0208265469995942,37,0.3333333333333333,6,40,0.36036036036036034,8,13,0.11711711711711711,10,21,0.1891891891891892,8,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/583.wav,audios-1-14/id0002/583.wav,ok,,3125.0,125,43,97,0.776,None,None,14,39,0,0,0.029777477553619612,179.40037425479528,0.14937629186971996,,13.764367907721205,14.143870468357,0.25088155715493526,0.05404852519783492,0.0295029725664169,169.560418278814,0.145902467760291,,13.4332050146396,14.143870468357,0.208541424999489,0.0231452248234375,60,0.48,14,28,0.224,6,14,0.112,12,23,0.184,11,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/581.wav,audios-1-14/id0002/581.wav,ok,,3400.0,136,41,95,0.6985294117647058,None,Sidebands,12,73,0,0,0.029109812744348706,187.2466336037181,0.20887709694339712,,12.317328146460527,14.2576708227772,0.2756575324441333,0.057472903593381135,0.0295468183391086,173.266734398162,0.19282449960751552,,11.815832849004899,14.2576708227772,0.222356122896947,0.0291077295338426,49,0.3602941176470588,12,41,0.3014705882352941,8,12,0.08823529411764706,9,34,0.25,12,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/582.wav,audios-1-14/id0002/582.wav,ok,,3200.0,128,42,86,0.671875,None,Sidebands,13,63,0,0,0.028556219588759313,199.79880616671582,0.19484465633657827,,11.266223002812993,15.3581719259043,0.32986793857969837,0.05860898277251883,0.0251616780516534,167.4388202962375,0.17907208308872502,,10.8582864447663,15.3581719259043,0.2445262808171895,0.0253643205755892,44,0.34375,10,42,0.328125,9,13,0.1015625,9,29,0.2265625,14,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/585.wav,audios-1-14/id0002/585.wav,ok,,3000.0,120,31,79,0.6583333333333333,Unvoiced,Sidebands,9,66,0,0,0.028499099835604433,172.05123495301663,0.21937994520265575,,12.8662916173785,13.1954595295077,0.277034324846046,0.041502801872885776,0.02582755111619945,170.894759327686,0.1953231155977145,,12.45191687931035,13.1954595295077,0.195774571434159,0.0148419690335454,38,0.31666666666666665,7,41,0.3416666666666667,7,9,0.075,8,32,0.26666666666666666,9,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/584.wav,audios-1-14/id0002/584.wav,ok,,3350.0,134,49,99,0.7388059701492538,None,Sidebands,13,66,0,0,0.02982838096409111,188.44377969871155,0.18890279021516762,,12.637844948993829,14.2118505643937,0.3065734729458093,0.05382735047015195,0.0297441465056482,168.308895626785,0.1707061712738345,,12.5192888027229,14.2118505643937,0.230490220133178,0.0190295524457541,51,0.3805970149253731,12,35,0.26119402985074625,8,13,0.09701492537313433,11,35,0.26119402985074625,18,0,0.0,0,0,0.0,0
